Product,RowId,Unit,PackageType,ContentQty,X,Y,Z,Weight
125064,294467,0,1,1,43.3,7.5,17.1,1.292
125064,547604,1,1,8,37,45,33,12.18
125068,294471,0,1,1,17,11.2,22.3,0.784
125068,534308,1,1,12,50,37,39,11.76
125072,294475,0,1,1,15.6,6.5,24.9,0.528
125072,526277,1,1,8,52.9,30.5,18.5,4.802
125272,294675,0,1,1,11.8,5.3,14.4,0.142
125366,294769,0,1,1,14.2,3.3,11.2,0.048
125366,545100,1,1,8,26,15,12,0.42
125367,294770,0,1,1,11.1,3.2,14.2,0.046
125367,551173,1,1,8,26,15,12,0.5
125369,294772,0,1,1,11.1,3.2,14.2,0.042
125369,556823,1,1,8,26,15,12,0.42
125370,294773,0,1,1,11.2,3.3,14.3,0.048
125370,609318,1,1,8,26,14.5,11.5,0.424
125427,294830,0,1,1,9,5,8.9,0.164
125428,294831,0,1,1,5.1,3.3,9.9,0.018
125428,725990,1,1,50,18,10.3,30.1,0.998
125448,294851,0,1,1,52.5,6,10.4,0.868
125454,294857,0,1,1,36.1,34.8,23.4,8.456
125454,483574,1,1,2,59.5,37.8,41.2,19.754
126001,295404,0,1,1,41.7,40,26.1,10.646
126001,486190,1,1,2,46,40,41,20.22
126010,295413,0,1,1,12.2,4,16.9,0.238
126186,295589,0,1,1,55,10.1,10.6,1.584
126186,483509,1,1,6,22,33,50,10.6
126264,295667,0,1,1,13.7,5.2,50.8,1.182
126264,607565,1,1,10,53,26.5,28.5,12.11
126267,295670,0,1,1,14.4,5,50.7,1.428
126322,295725,0,1,1,14.5,3.4,10,0.038
126323,295726,0,1,1,14.7,4.1,19.9,0.06
126403,295806,0,1,1,9.2,2.5,23.9,0.042
126403,700140,1,1,30,23,12,19,1.42
126531,295934,0,1,1,8.2,3.7,8.8,0.04
126531,705515,1,1,25,19.8,12.3,24,1.068
126546,295949,0,1,1,7.1,2.8,35.5,0.03
126547,295950,0,1,1,17,3.2,19.1,0.058
126548,295951,0,1,1,17.9,3,41.2,0.08
126549,295952,0,1,1,21.2,4.9,19.7,0.146
126985,296388,0,1,1,43,20.6,12.5,1.5
126985,574658,2,1,85,109,116,78,143
126987,296390,0,1,1,43.1,20.7,12.3,1.498
127190,296593,0,1,1,6,5.2,26.3,0.3
127191,296594,0,1,1,27,5.9,8.9,0.362
127404,296807,0,1,1,17.3,2.5,16.3,0.018
127405,296808,0,1,1,15.8,3.6,11.2,0.028
127405,811346,1,1,250,46,30.5,30,8.552
127406,296809,0,1,1,15.8,2.6,18.2,0.05
127406,558342,1,1,100,46,25,30,6.2
127407,296810,0,1,1,19.8,3.4,15.8,0.068
127407,558339,1,1,100,50.1,37.7,32.5,7.838
127408,296811,0,1,1,16.5,4.8,14.7,0.112
127408,694203,1,1,70,46,30,30,8.86
127409,296812,0,1,1,25.8,4.4,20.7,0.146
127409,524324,1,1,60,46,30,30,10.3
127410,296813,0,1,1,15.2,5,16.2,0.216
127410,781497,1,1,40,46,30,30,9.5
127411,296814,0,1,1,22.5,5.8,17.7,0.372
127411,727328,1,1,20,47.1,25.6,32,6.966
127412,296815,0,1,1,17.1,7.1,15.8,0.4
127516,296919,0,1,1,5.9,1.8,8,0.03
127519,296922,0,1,1,48.4,2,5.8,0.332
127522,296925,0,1,1,11.1,3.7,18.8,0.172
127527,296930,0,2,1,100,200,60,96
127550,296953,0,1,1,4.8,3,9.1,0.024
127570,296973,0,1,1,9.1,5,9.1,0.13
127571,296974,0,1,1,9,5.1,9,0.078
127572,296975,0,1,1,11.7,5.4,8.5,0.168
127573,296976,0,1,1,8.6,5.3,11.8,0.176
127574,296977,0,1,1,11.8,5.2,8.6,0.17
127575,296978,0,1,1,11,5.2,21.2,0.174
127899,297302,0,2,1,76,98,87,83.4
128545,297948,0,1,1,10.8,2.8,11.4,0.254
128545,548860,1,1,5,15,13,13,1.44
128599,298002,0,1,1,34.4,24.2,49.7,1.31
128599,516471,1,1,10,36.3,22.3,51.2,13.778
128704,298107,0,1,1,8.2,4.4,10.8,0.052
128905,298308,0,1,1,8.7,2.7,10.3,0.042
128934,298337,0,1,1,32,6,12,1
128938,298341,0,1,1,30,10,12,0.52
128960,298363,0,1,1,26.8,5.8,5.5,0.226
128961,298364,0,1,1,14.8,12.6,32.2,1.234
128965,298368,0,1,1,13.1,3.1,14.8,0.108
128965,878542,1,1,24,37.4,16.1,30.1,3.032
128966,298369,0,1,1,13.3,3,14.8,0.106
128967,298370,0,1,1,13.3,3.1,14.8,0.104
128967,878551,1,1,24,37.5,15.8,30.3,2.978
128968,298371,0,1,1,12.9,4.3,20.5,0.24
128968,699537,1,1,20,36.5,22.9,22,5.214
128969,298372,0,1,1,13,4.3,20.6,0.24
128969,704450,1,1,20,22,22.6,36.6,5.2
128970,298373,0,1,1,12.9,4.3,20.5,0.238
128970,544596,1,1,20,36.9,22.7,21.8,5.132
128971,298374,0,1,1,12.9,4.3,20.4,0.23
128971,544597,1,1,20,36.8,22.5,21.8,5.124
128972,298375,0,1,1,12.9,4.3,20.5,0.236
128972,523197,1,1,20,36.5,22.9,21.9,5.132
128973,298376,0,1,1,13,4.4,20.6,0.244
128973,544598,1,1,20,36.6,22.3,21.9,5.168
128983,298386,0,2,1,82,110,65,54
129103,298506,0,1,1,17.2,4.8,17.5,0.236
129117,298520,0,1,1,10.7,4.1,8.8,0.048
129142,298545,0,1,1,8.3,3.6,10,0.158
129143,298546,0,1,1,8.3,3.7,9.9,0.158
129145,298548,0,1,1,8.2,3.7,10,0.162
129146,298549,0,1,1,8.3,3.7,10,0.16
129147,298550,0,1,1,9.7,5.3,27.8,0.264
129147,742807,1,1,40,57,40,28,11.583
129212,298615,0,1,1,19.4,2.2,17.9,0.044
129299,298702,0,1,1,18.2,4.4,15.8,0.126
129299,524321,1,1,60,47,30,30,9.17
129300,298703,0,1,1,8.6,4.1,15,0.422
129300,544992,1,1,2000,37,18,20,17.23
129865,299268,0,1,1,30.2,2.3,20.7,0.166
129900,299303,0,1,1,12,4.8,12.5,0.522
129967,299370,0,1,1,5.9,5.2,51.3,1.886
129968,299371,0,1,1,62.9,6,5.6,2.13
130178,299581,0,1,1,18.4,2.5,9.6,0.066
130189,299592,0,1,1,15.5,2.7,19.4,0.02
130189,558341,1,1,400,47,31,31,8.95
130190,299593,0,1,1,15.1,6.1,18.1,0.03
130191,299594,0,1,1,21.7,2.3,16.6,0.052
130191,548559,1,1,100,46,25,32,5.92
130192,299595,0,1,1,15.7,2.8,18.8,0.064
130193,299596,0,1,1,20.4,4.8,25.3,0.108
130194,299597,0,1,1,20.3,4.6,24.6,0.148
130194,781496,1,1,60,46,30,30,8.5
130195,299598,0,1,1,17.5,7.5,20.1,0.23
130195,561006,1,1,50,47,32,32,27.5
130196,299599,0,1,1,15.8,6.3,16,0.324
130196,483596,1,1,40,47,30,32,13.69
130197,299600,0,1,1,18.3,7.2,18,0.39
130199,299602,0,1,1,16,2.3,39.3,0.022
130200,299603,0,1,1,16.6,2,15.8,0.032
130201,299604,0,1,1,21.4,3.1,15,0.056
130201,561005,1,1,100,47,24,30,14.62
130202,299605,0,1,1,15.8,4.4,16.6,0.082
130203,299606,0,1,1,15.8,4.3,20,0.128
130204,299607,0,1,1,25.9,5.5,20.4,0.166
130205,299608,0,1,1,18.1,6.8,19.1,0.238
130205,550948,1,1,30,49,33.4,32.1,7.922
130216,299619,0,1,1,16.5,5.9,16.7,0.35
130217,299620,0,1,1,19.7,7.3,17.2,0.47
130217,721884,1,1,15,47.2,26.1,30.8,7.394
130393,299796,0,1,1,14.4,6.7,15.2,0.374
130393,483617,1,1,30,47.9,30.4,33,11.816
130427,299830,0,1,1,4.4,3,7.5,0.018
130427,701881,1,1,50,14.8,11,25.5,0.914
130464,299867,0,1,1,13.8,3,10,0.047
130464,544422,1,1,72,46.5,21.8,33.3,4.43
130465,299868,0,1,1,10,3.4,14,0.046
130465,564905,1,1,72,47,22,33,4.1
130467,299870,0,1,1,10,3.3,15.9,0.048
130467,564904,1,1,72,47,22,33,4.1
130496,299899,0,1,1,16.3,3.8,15.2,0.078
130496,560234,1,1,6,18.3,16.6,17.4,0.53
130573,299976,0,1,1,10.6,2.9,26.6,0.332
130576,299979,0,1,1,10.4,3,26.4,0.518
130577,299980,0,1,1,11.9,3.3,29,0.554
130577,550930,1,1,5,31,14,12,2.89
130581,299984,0,1,1,19.7,4.3,15.9,0.018
130582,299985,0,1,1,19,2,16.5,0.018
130583,299986,0,1,1,17.7,2,15.5,0.074
130584,299987,0,1,1,12.4,2.2,16.5,0.02
130585,299988,0,1,1,14.8,2.2,19.8,0.02
130586,299989,0,1,1,14.3,4.3,20.3,0.034
130587,299990,0,1,1,15.8,3.2,21,0.026
130587,550218,1,1,200,46,25,30,6.55
130588,299991,0,1,1,15.1,1.8,21.8,0.024
130588,783207,1,1,250,46,25,30,7.641
130589,299992,0,1,1,17.6,1.8,16.5,0.032
130590,299993,0,1,1,15.6,2.6,18,0.028
130596,299999,0,1,1,15.4,3.2,20.4,0.046
130596,526824,1,1,200,47,30,30,10.14
130597,300000,0,1,1,15.9,2.3,18.5,0.044
130598,300001,0,1,1,14.7,2.7,17.8,0.048
130599,300002,0,1,1,16.2,3.3,14.4,0.046
130600,300003,0,1,1,15.2,2.8,14.4,0.042
130600,522889,1,1,200,46,30,31,10.25
130601,300004,0,1,1,14.7,4,13.4,0.054
130601,524318,1,1,100,47,26,30,6.95
130602,300005,0,1,1,19.5,3,15.3,0.056
130603,300006,0,1,1,15.2,3.3,16.2,0.068
130603,522884,1,1,100,46,25,31,7.1
130604,300007,0,1,1,12.9,2.7,15.6,0.064
130605,300008,0,1,1,14.9,3.4,17.9,0.068
130605,794706,1,1,100,46,30.5,24.5,7.028
130606,300009,0,1,1,14.1,6,17.5,0.106
130606,550206,1,1,50,47,25,31,5.85
130607,300010,0,1,1,20.3,3.3,27.2,0.094
130608,300011,0,1,1,15.9,3.5,13.6,0.11
130608,550959,1,1,50,47,26,31,6.1
130609,300012,0,1,1,20.1,4.4,25.3,0.108
130610,300013,0,1,1,17.6,4.4,16,0.094
130610,554320,1,1,60,46,25,30,6.97
131086,300489,0,1,1,41,6,19,0.5
131139,300542,0,1,1,41.5,39.8,26.3,10.448
131139,524543,1,1,2,48,43,42,24.1
131156,300559,0,2,1,42,78,64,23
131489,300892,0,1,1,12,5.2,15.6,0.14
131553,300956,0,1,1,9.3,3,7,0.036
131554,300957,0,1,1,15.4,3.6,9.4,0.052
131554,550204,1,1,25,33.3,7.8,16.3,1.13
131558,300961,0,1,1,9.9,3.9,9.3,0.038
131558,705514,1,1,25,23.5,122,19,1.1
131559,300962,0,1,1,9.7,4.4,9,0.044
131562,300965,0,1,1,9.7,2.6,12.5,0.01
131562,727327,1,1,40,25,14,10.5,0.58
131563,300966,0,1,1,12.7,2.7,9,0.008
132583,301986,0,1,1,10,1,10,0.1
132716,302119,0,1,1,38.2,6.8,50.5,4.78
132828,302231,0,1,1,9,1.9,11.8,0.02
132828,547568,1,1,250,40,20,30,5.5
132910,302313,0,2,1,40,40,70,10
133090,302493,0,1,1,27.8,1,26.8,0.184
133090,538197,1,1,6,31.7,5.2,27.8,1.224
133192,302595,0,1,1,20.6,2.6,17.4,0.036
133520,302923,0,1,1,18.7,3,25.1,0.048
133521,302924,0,2,1,64,109,64,20
133630,303033,0,1,1,50.9,5.1,13.9,1.716
133630,538308,1,1,10,52,28,33,19
133708,303111,0,1,1,12.9,4.5,10,0.044
133709,303112,0,1,1,15.4,2,9.8,0.03
133772,303175,0,1,1,2,15,15,0.1
133850,303253,0,1,1,14,4.5,11.4,0.078
133850,550056,1,1,6,25.7,15.2,12.2,0.554
133986,303389,0,2,1,60,150,86,40
135143,304546,0,1,1,6.8,3.1,13.2,0.05
135144,304547,0,1,1,7.1,2.5,13.1,0.05
135145,304548,0,1,1,3,2.6,6,0.024
135146,304549,0,1,1,5.9,5.4,16,0.05
135283,304686,0,2,1,80,195,80,100
135333,304736,0,1,1,10.7,1.7,15.8,0.192
135333,538236,1,1,20,23,17,18,4.42
135334,304737,0,1,1,13.3,1.3,18.4,0.216
135334,526892,1,1,20,28,16,20,4.54
135336,304739,0,1,1,22,0.8,30.4,0.372
135336,538193,1,1,20,32,17,24,7.84
135428,304831,0,1,1,39,6.8,52.2,5.706
135429,304832,0,1,1,39.4,6.4,51.3,6.592
135448,304851,0,1,1,53.7,10.1,24.7,3.656
135449,304852,0,1,1,33.5,10.4,51.7,5.378
135812,305215,0,1,1,14.2,6.5,12.2,0.07
136195,305598,0,1,1,17.6,4.4,14.8,0.154
136274,305677,0,1,1,14.7,5.3,17,0.144
136275,305678,0,1,1,13.7,5.6,19.1,0.174
136276,305679,0,1,1,14.7,4.4,19.2,0.168
136277,305680,0,1,1,19.8,5.1,14.6,0.152
136279,305682,0,1,1,14.7,5.4,18.8,0.182
136280,305683,0,1,1,18.8,3.8,14.9,0.184
136281,305684,0,1,1,14.6,4.3,19.1,0.176
136282,305685,0,1,1,14.6,4.4,19.1,0.186
136283,305686,0,1,1,14.7,3.6,19.1,0.18
136479,305882,0,1,1,17.3,7.8,16.1,0.516
136479,485241,1,1,12,35,33,24,7.18
136994,306397,0,1,1,38.5,21.5,38.5,8.79
137014,306417,0,1,1,37.2,12.7,11.5,0.792
137232,306635,0,1,1,13.3,12,19.9,0.612
137233,306636,0,1,1,19.5,11.7,13,0.496
137235,306638,0,1,1,22.7,13.6,14.9,0.744
137236,306639,0,1,1,14.4,13.3,22.5,0.622
137236,527263,1,1,10,61,50,41,9.32
137270,306673,0,1,1,18,1.3,17,0.056
137274,306677,0,1,1,17.5,2.2,20.2,0.044
137285,306688,0,1,1,16.9,2.5,19,0.082
137531,306934,0,2,1,60,100,40,120
137532,306935,0,1,1,19.8,3,16.4,0.046
137533,306936,0,1,1,16.9,3.6,20.7,0.064
137534,306937,0,1,1,17.4,3.5,21,0.088
137541,306944,0,1,1,8.9,2,5.1,0.034
137545,306948,0,1,1,17.4,2.4,15.5,0.026
137546,306949,0,1,1,17.4,2,20.9,0.038
137547,306950,0,1,1,17.5,2.8,24.5,0.052
137548,306951,0,1,1,20.9,2.6,17.3,0.076
137550,306953,0,1,1,21.7,2.4,17.5,0.03
137551,306954,0,1,1,17.6,2,17.8,0.042
137554,306957,0,1,1,21.4,1.8,17.5,0.028
137555,306958,0,1,1,7.5,2.5,5.6,0.044
137556,306959,0,1,1,17.5,2.8,21.6,0.056
137557,306960,0,1,1,21.7,3,17.5,0.078
139179,308582,0,1,1,21.3,9.8,52.7,3.296
139182,308585,0,1,1,7.3,2,13.3,0.026
139210,308613,0,1,1,1,1.3,4.2,0.008
139211,308614,0,1,1,3.3,0.9,1.9,0.001
139212,308615,0,1,1,3.3,0.9,2,0.01
139216,308619,0,1,1,16,1.8,11.8,0.046
139226,308629,0,1,1,16.5,1.4,20.9,0.006
139227,308630,0,1,1,17.9,1.1,14.5,0.006
139231,308634,0,1,1,14,1.5,17.9,0.004
139234,308637,0,1,1,10,1,10,0.1
139235,308638,0,1,1,10,10,1,0.1
139298,308701,0,1,1,8.4,5.6,13.9,0.068
139298,479048,1,1,96,43.8,36,33.5,8.162
139300,308703,0,1,1,8.4,5.5,13.8,0.074
139300,479043,1,1,96,43.4,36,32.8,8.45
139647,309050,0,1,1,15,3,10,0.12
139647,577557,1,1,10,12.5,18.5,19,1.347
139723,309126,0,1,1,22.2,0.6,24.3,0.022
139863,309266,0,2,1,60,134,63,48
139906,309309,0,2,1,93,210,64,50
139994,309397,0,1,1,14.8,3.3,13.9,0.198
139994,547174,1,1,20,58.3,16.6,15.8,4.282
140386,309789,0,1,1,19.7,5.3,31,0.562
140387,309790,0,1,1,11.9,20.8,17.3,0.614
140388,309791,0,1,1,12.1,25.8,18.6,0.684
140389,309792,0,1,1,12,30.8,19.2,0.74
140390,309793,0,1,1,29.6,20.8,23.9,1.454
140391,309794,0,1,1,30.1,25.8,23.7,1.412
140392,309795,0,1,1,29.7,30.9,23.9,1.608
140393,309796,0,1,1,23.5,20.8,44.5,1.708
140394,309797,0,1,1,23.7,40.8,30.4,1.778
140395,309798,0,1,1,23.7,50.8,30.1,1.864
140689,310092,0,1,1,38.3,8.7,8.5,0.784
140689,531824,1,1,12,41,28,36,10.54
140690,310093,0,1,1,25.4,3.4,15.9,0.136
140692,310095,0,1,1,61.3,2.3,43.5,2.182
140695,310098,0,1,1,61,2,42,0.4
140966,310369,0,1,1,10.9,7.3,30.2,0.594
140966,547774,1,1,4,32,24,16,2.25
140967,310370,0,1,1,30.7,7.2,11.2,0.468
140967,547768,1,1,4,32,24,16,1.76
140968,310371,0,1,1,30.2,11.2,13.8,0.468
140968,542249,1,1,4,33.5,24,15.5,2.036
140969,310372,0,1,1,30.3,7.2,11.1,0.47
140969,544070,1,1,4,32,24,16,1.82
140970,310373,0,1,1,1.9,1,3.5,0.001
140974,310377,0,1,1,14.7,23.5,37.4,1.356
140974,547744,1,1,5,75,25,38,7.31
140975,310378,0,1,1,37.2,23.5,14.8,1.362
140976,310379,0,1,1,14.8,23.7,37.3,1.356
140976,550963,1,1,5,75,24,38,7.26
140979,310382,0,1,1,11.1,7.3,30.5,0.59
140979,477977,1,1,4,32,24,16,2.29
140980,310383,0,1,1,30.5,7.2,11.1,0.538
140980,547772,1,1,4,31.3,24.3,15.4,2.306
140981,310384,0,1,1,11.1,7.2,30.4,0.55
140981,551169,1,1,4,32,24,16,2.13
140982,310385,0,1,1,11.1,7.2,30.4,0.536
140982,538851,1,1,4,32,24,16,2.06
140984,310387,0,1,1,37.3,23.8,14.8,1.35
140984,522917,1,1,5,75,24,38,7.24
140985,310388,0,1,1,37.5,24.2,14.9,1.356
140985,558945,1,1,5,37.5,31.8,24.1,1.358
140986,310389,0,1,1,37.2,14.7,23.7,1.354
140986,527384,1,1,5,77.3,25.1,38.9,7.376
140987,310390,0,1,1,14.7,23.4,37.2,1.348
140987,547742,1,1,5,76,24,38,7.27
141008,310411,0,1,1,38.8,38,25.9,8.254
141008,524542,1,2,2,47,40,40,17.06
141012,310415,0,1,1,41.1,39.9,26.5,10.11
141012,485885,1,1,2,46,40,40,18.41
141063,310466,0,1,1,16,3.3,10.8,0.394
141063,542235,1,1,10,22.8,19.3,17.3,4.118
141064,310467,0,1,1,30.6,1.6,22.1,0.768
141064,516453,1,1,10,32,17,24,8.05
141100,310503,0,1,1,72.4,5.1,6.6,2.406
141131,310534,0,1,1,49.9,8,9.3,0.718
142212,311615,0,1,1,19.5,5,32,0.508
142281,311684,0,2,1,60,94,64,42
142311,311714,0,1,1,15.1,4.2,16.5,0.21
142311,566844,1,1,100,31.5,34,40,20.5
142312,311715,0,1,1,29.6,4.5,15.5,0.296
142312,566845,1,1,75,40,36,31,23.2
142456,311859,0,1,1,13.3,12.8,37.5,0.81
142672,312075,0,2,1,103,200,83,116
143255,312658,0,1,1,13.6,2.7,20.1,0.042
143315,312718,0,1,1,21.2,8.8,25.8,0.22
143360,312763,0,1,1,20.8,2.3,17.6,0.038
143455,312858,0,1,1,31.2,9.5,30.8,4.232
143455,547251,1,1,5,59,39,39,23.35
144083,313486,0,2,1,80,165,60,30
144207,313610,0,1,1,7,0.7,23.4,0.008
144212,313615,0,1,1,17,4.8,14.4,0.14
144293,313696,0,1,1,18.7,3.7,11.2,0.168
144484,313890,0,1,1,17.8,4.4,13,0.186
144484,550917,1,1,100,40,36,32,19.6
144694,314101,0,1,1,11.1,2.3,18.6,0.232
144694,522705,1,1,30,28,21.9,24.6,7.338
144811,314218,0,1,1,48,6,26,1.4
144836,314243,0,2,1,61,38,48,12
144881,314288,0,1,1,25.6,5.2,15.9,0.466
144882,314289,0,1,1,4.6,1.8,26,0.142
144883,314290,0,1,1,4.5,2.2,25.5,0.2
144885,314292,0,1,1,14.8,4.6,25.8,0.69
144903,314310,0,2,1,91,91,62,55
145002,314410,0,1,1,50.8,23.1,46.1,3.236
145003,314411,0,1,1,48.4,14.3,23.6,3.362
145238,314646,0,1,1,14.2,3.3,11.3,0.046
145238,554186,1,1,8,26,15,12,0.42
145240,314648,0,1,1,14.1,3.4,11.3,0.044
145240,481009,1,1,8,26,15,12,0.42
145241,314649,0,1,1,11.2,3.2,14.2,0.046
145241,481008,1,1,8,26,15,12,0.42
145242,314650,0,1,1,11.4,3.2,14.2,0.046
145242,743545,1,1,8,26,15,12,0.42
145306,314714,0,2,1,42,91,62,15
145330,314738,0,2,1,60,90,50,20
145335,314743,0,2,1,62,156,63,62
145341,314749,0,2,1,103,220,62,103
145344,314752,0,2,1,100,180,61,50
145346,314754,0,2,1,91,178,61,40
145429,314837,0,2,1,186,20,62,100
145512,314920,0,1,1,12,5.5,10.2,0.068
145559,314967,0,1,1,10.1,4.1,10,0.042
145559,533611,1,1,60,53,26,17,3.14
145560,314968,0,1,1,10.1,4.1,10,0.04
145560,483645,1,1,200,50,38,42,10.7
145561,314969,0,1,1,10.1,4,10,0.042
145561,533610,1,1,60,53,26,17,3.12
145562,314970,0,1,1,10.1,31.6,10,0.04
145562,547782,1,1,60,52,26,17,3.03
145569,314977,0,1,1,10.2,3.9,10,0.048
145570,314978,0,1,1,15.3,5.7,10.8,0.064
145571,314979,0,1,1,10.2,3.8,10.1,0.084
145572,314980,0,1,1,10.1,3.9,10.1,0.058
145573,314981,0,1,1,10.2,3.9,10.1,0.06
145574,314982,0,1,1,10.2,4,10.2,0.068
145576,314984,0,1,1,13.6,4.3,10.2,0.178
145579,314987,0,1,1,10.2,4.3,13.6,0.128
145581,314989,0,1,1,10.1,4.9,15.1,0.162
145585,314993,0,1,1,10.2,4.2,13.6,0.144
145585,483695,1,1,100,60,27,40,5.52
145587,314995,0,1,1,10.2,3.9,10.2,0.07
145588,314996,0,1,1,10.2,4.1,10.2,0.072
145590,314998,0,1,1,10,3.9,10.2,0.074
145591,314999,0,1,1,10.1,3.9,38.8,0.066
145760,315168,0,1,1,5.3,1.5,7.2,0.002
146290,315698,0,1,1,14.5,5.9,22.2,0.496
146290,560238,1,1,6,29.1,12.8,26.3,3.176
146976,316384,0,2,1,98,93,62,58
147008,316416,0,1,1,10.2,20.3,5.1,0.26
147098,316506,0,1,1,11.9,17.1,39,1.034
147110,316518,0,1,1,10.7,13.8,33.4,0.9
147110,548249,1,1,15,53,49,38,12.6
147113,316521,0,1,1,32.2,12.1,10.5,0.764
147113,484052,1,1,8,51,27,37,7.49
147113,897588,2,2,180,120,131,80,155.5
147114,316522,0,1,1,12.1,13.7,33.9,0.812
147114,483976,1,1,12,47,41,36,12.01
147115,316523,0,1,1,10.3,17.4,32.3,0.938
147116,316524,0,1,1,14.7,19.1,38,0.952
147116,523486,1,1,12,46,42,35,11.75
147117,316525,0,1,1,33.8,13.6,12.1,0.864
147117,484026,1,1,12,47,42,35,12
147118,316526,0,1,1,10.5,13.9,33.3,0.846
147118,523487,1,1,12,47,42,35,11.46
147120,316528,0,1,1,40.6,17.3,14.5,0.89
147120,548372,1,1,12,53,49,37,12.97
147121,316529,0,1,1,32.5,19.2,10.6,1.124
147121,548086,1,1,12,53,56,37,15.43
147124,316532,0,1,1,37,19.3,12.3,1.008
147161,316569,0,1,1,32.6,17.4,10.5,0.89
147161,547961,1,1,12,46,42,35,11.55
147162,316570,0,1,1,10.4,17.2,32.4,0.952
147162,484035,1,1,12,53,49,37,13
147163,316571,0,1,1,32.4,17.4,10.4,0.89
147163,543329,1,1,12,53,49,37,12.96
147164,316572,0,1,1,15.1,19.6,37.4,0.968
147164,522739,1,1,12,53,49,37,11.9
147170,316578,0,1,1,17.4,10.5,32.7,0.846
147170,548003,1,1,12,53,49,37,12.84
147171,316579,0,1,1,11.8,13.5,33.9,0.952
147271,316679,0,1,1,17.9,1.8,12.9,0.062
147271,566747,1,1,200,40,28,34,13.12
147338,316746,0,1,1,18.4,2,11.1,0.226
147338,544361,1,1,20,24.7,22.6,20.7,4.798
147339,316747,0,1,1,22.9,1.2,32.3,0.424
147339,538793,1,1,20,34.5,19.5,25.1,8.844
147340,316748,0,1,1,45.2,1.5,32.6,0.874
147340,477962,1,1,10,45,16,33,11.3
147341,316749,0,1,1,1,34.8,49.6,1.032
147341,564885,1,1,10,53,16,38,14.1
147345,316753,0,1,1,14.5,1.1,20.9,0.16
147345,525695,1,1,40,30.9,25.2,21.8,6.804
147346,316754,0,1,1,22.8,1.3,32.2,0.422
147346,522723,1,1,15,34.4,16.1,24.6,6.728
147347,316755,0,1,1,32.6,1.4,45.2,0.902
147347,550719,1,1,10,50,20,34,8.5
147610,317018,0,1,1,27.5,6.3,35.2,1.762
147743,317151,0,1,1,36.2,12,37.3,4.544
148198,317606,0,1,1,10.2,11.2,36.4,0.81
148198,595717,2,1,216,120,113,80,172.8
148199,317607,0,1,1,36.4,11.2,10.2,0.79
148199,601238,1,1,216,120,114,80,172.8
148200,317608,0,1,1,10.2,11.2,36.7,0.79
148201,317609,0,1,1,36.1,11.2,10.4,0.796
148465,317873,0,1,1,26,40.1,41.5,11.124
148465,485046,1,1,2,43.2,42.3,52.6,23.196
148504,317912,0,1,1,12.2,4.5,48.3,0.664
148506,317914,0,1,1,8.4,4.8,19.1,0.01
148688,318096,0,1,1,12.9,11.7,19.6,0.396
148689,318097,0,1,1,19.8,12.4,13,0.284
148689,548101,1,1,28,61,48,41,12.37
148689,897655,2,2,298,120,134,80,181
148784,318192,0,1,1,10.4,0.4,12.6,0.014
148784,548715,1,1,5,21,2,15,0.15
148789,318197,0,1,1,5.6,7.2,26.4,0.354
148789,952715,1,1,6,12.3,22.7,27.1,2.286
148804,318212,0,2,1,102,210,82,50
149075,318483,0,1,1,9.5,2.9,9.7,0.076
149075,547702,1,1,100,63,22,35,10.43
149189,318597,0,1,1,5.1,2.3,10.2,0.01
149190,318598,0,1,1,11.4,2.1,8.2,0.008
149191,318599,0,1,1,12.7,2.3,9.1,0.016
149582,318990,0,1,1,5.7,2.2,50.4,0.45
149583,318991,0,1,1,5.9,1.4,8.2,0.016
149588,318996,0,1,1,48.6,1.6,9.1,0.43
149641,319049,0,1,1,37.7,33,36.9,18.332
150030,319438,0,1,1,8.1,5.2,16,0.178
150033,319441,0,1,1,7.9,4.4,19.4,0.178
150075,319483,0,1,1,17,3,16.4,0.018
150076,319484,0,1,1,16,3.3,16.7,0.026
150077,319485,0,1,1,13.3,3.3,14,0.042
150078,319486,0,1,1,15.4,4.4,12.9,0.062
150079,319487,0,1,1,14.9,5,20.1,0.098
150529,319937,0,1,1,17.9,2.4,12.4,0.062
150529,543361,1,1,200,29.5,27,38.5,9.2
150622,320030,0,1,1,11.7,13.5,33.8,0.842
150622,693928,1,1,8,56,27,37,7.89
150650,320058,0,1,1,12.4,13.5,33.9,0.676
151031,320439,0,1,1,41.1,24.6,40.3,9.82
151031,483679,1,1,2,46,40,40,20.11
151055,320463,0,2,1,105,195,83,50
151161,320569,0,1,1,39.7,29.5,19.7,2.464
151161,599490,2,1,36,120,103,80,86.4
151274,320682,0,1,1,15.8,9.6,14.3,0.45
151274,544885,1,1,12,33,31,30,6.05
151275,320683,0,1,1,9.7,14.3,16.1,0.446
151276,320684,0,1,1,14.4,9.5,15.7,0.452
151377,320785,0,1,1,60.7,2.1,43.6,2.414
151407,320815,0,1,1,72.2,3.6,8.1,0.734
151472,320880,0,1,1,10,3.4,13.9,0.038
151472,525699,1,1,72,46.6,22,33.7,3.764
151473,320881,0,1,1,10.1,3.3,13.9,0.046
151473,525702,1,1,72,46.7,21.8,33.7,4.268
151691,321099,0,1,1,10.9,3,17.4,0.206
151691,526466,1,1,60,56,21,36,13.12
151695,321103,0,1,1,11,3,17.4,0.232
151695,526472,1,1,60,56,21,36,14.7
151696,321104,0,1,1,19.5,3,11,0.23
151697,321105,0,1,1,11,3,17.4,0.23
